"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1096140232297144321","x1149324228883181570",2019-07-11 14:27:04,"aLocalNow","Four characteristics of high performance orgs:
1️⃣Long term vision &amp; strategy to achieve it (ex strategic plan) 
2️⃣Commitment to quality &amp; using data to drive decisions &amp; improvement
3️⃣Customer engagement &amp; actually listening to citizens
4️⃣Engaged &amp; empowered employees
#NCLGBA19","Twitter for iPhone",144,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,"x1149305063489380353","Four characteristics of high performance orgs:
1️⃣Long term vision &amp; strategy to achieve it (ex strategic plan) 
2️⃣Commitment to quality &amp; using data to drive decisions &amp; improvement
3️⃣Customer engagement &amp; actually listening to citizens
4️⃣Engaged &amp; empowered employees
#NCLGBA19",2019-07-11 13:10:54,"Twitter for iPhone",11,5,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aLocalNow/status/1149324228883181570","aLocal","","We Will Change How All Economic Decisions Are Made. Period. Balance For Growing Economies 
https://t.co/BXO6mIfJ5Q #EconomicDevelopment #CommunityDevelopment #QOL",,FALSE,155,2108,0,1148,1147,2019-02-14 20:12:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/1096140232297144321/1550176182",,"http://pbs.twimg.com/profile_images/1096141279379959808/C5708IUt_normal.jpg"
"x1379631529","x1149323122304307206",2019-07-11 14:22:40,"PatMadej","In this #NCLGBA19 session we’re picking random magazine cutouts that can represent strategic planning / culture - I think I found two pretty solid picks here @nclgba #localgov https://t.co/FxBPy4G5b7","Twitter for iPhone",175,,,,FALSE,FALSE,5,1,,,"NCLGBA19 localgov",,,,,"http://pbs.twimg.com/media/D_M3R_SXUAAu2i3.jpg","https://t.co/FxBPy4G5b7","https://twitter.com/PatMadej/status/1149323122304307206/photo/1","photo","http://pbs.twimg.com/media/D_M3R_SXUAAu2i3.jpg http://pbs.twimg.com/media/D_M3R_RXkAAIF0-.jpg","https://t.co/FxBPy4G5b7 https://t.co/FxBPy4G5b7","https://twitter.com/PatMadej/status/1149323122304307206/photo/1 https://twitter.com/PatMadej/status/1149323122304307206/photo/1",,"x89114709","nclgba","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PatMadej/status/1149323122304307206","Pat Madej","Durham, NC","Alum of @BinghamtonU and @UNCMPA, Local Gov Budget Guy",,FALSE,215,332,4,511,307,2013-04-25 14:45:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1379631529/1404228667","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1089673244754337792/lAw_b7mY_normal.jpg"
"x369059199","x1149304832269963264",2019-07-11 13:09:59,"skeithlane","#NCLGBA19 Be extra welcoming to Mathew Hunt and Jonathan Yeomans. Durham County’s newest budget analysts.","Twitter for Android",105,,,,FALSE,FALSE,8,0,,,"NCLGBA19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/skeithlane/status/1149304832269963264","Keith Lane","Durham, NC","",,FALSE,35,69,0,31,13,2011-09-06 17:59:29,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1641026539/PhotoChooser-5f68c76d-9e66-440c-806d-8c919df6925d_normal.jpg"
"x14226644","x1149304491339988994",2019-07-11 13:08:38,"kowyatt","Tonight’s the night! Sign up for an @ELGL50 #nclgba19 #SupperClub with @Greg_James_ in @CityofWilm - a chance to catch up with #localgov friends and meet some new ones too!","Twitter for iPhone",172,,,,FALSE,FALSE,8,3,,,"nclgba19 SupperClub localgov",,,,,,,,,,,,,"x319320598 x32420721 x37690939","ELGL50 Greg_James_ CityofWilm","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/2ea8f95d7d008ab5.json","West Linn","West Linn, OR","city","United States","US","NA NA","NA NA","-122.6775759 -122.605199 -122.605199 -122.6775759 45.338472 45.338472 45.4001413 45.4001413","https://twitter.com/kowyatt/status/1149304491339988994","Kirsten Wyatt","West Linn, Oregon","@ELGL50 cofounder, @GovLovePodcast cohost, @willamette_u @uncmpa grad. I ❤️: #ELGLRoadTrip #DiversityDashboard #localgov #CityHallSelfie #ELGL20 #ELGLInspire!","https://t.co/Q9j8gQau2K",FALSE,3502,734,100,16980,22135,2008-03-26 15:30:54,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org",,"https://pbs.twimg.com/profile_banners/14226644/1558977097","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1040910724569153536/276jE9jj_normal.jpg"
"x14226644","x1149304633635921920",2019-07-11 13:09:12,"kowyatt","There are still a few slots left for the ELGL NCLGBA Supper Club networker tonight at 7:00pm at Steam Restaurant. Come by the Oracle table, sign up, and don’t forget your Dance Bot. #NCLGBA19 #ELGL https://t.co/MOAeQ476ei","Twitter for iPhone",139,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x32420721","Greg_James_","en",,,,,,,,,,,,,,,,"x1149288142333186054","There are still a few slots left for the ELGL NCLGBA Supper Club networker tonight at 7:00pm at Steam Restaurant. Come by the Oracle table, sign up, and don’t forget your Dance Bot. #NCLGBA19 #ELGL https://t.co/MOAeQ476ei",2019-07-11 12:03:40,"Twitter for iPad",3,3,"x32420721","Greg_James_","Greg James",366,52,1981,"Apex, NC","Serving local and state governments in finding new ways to manage capacity, accelerate service provision, engage the community, and feel accomplished at work.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kowyatt/status/1149304633635921920","Kirsten Wyatt","West Linn, Oregon","@ELGL50 cofounder, @GovLovePodcast cohost, @willamette_u @uncmpa grad. I ❤️: #ELGLRoadTrip #DiversityDashboard #localgov #CityHallSelfie #ELGL20 #ELGLInspire!","https://t.co/Q9j8gQau2K",FALSE,3502,734,100,16980,22135,2008-03-26 15:30:54,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org",,"https://pbs.twimg.com/profile_banners/14226644/1558977097","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1040910724569153536/276jE9jj_normal.jpg"
"x14226644","x1148594861685297152",2019-07-09 14:08:49,"kowyatt","On the eve of #NCLGBA19, I received a very nice note from ⁦@kwyatt23⁩. @nclgba couldn’t ask for better #localgov partners than our ⁦@ELGL50⁩ friends. https://t.co/CzN1ko6gpk","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,,,"NCLGBA19 localgov",,,,,,,,,,,,,"x87069035 x25059786 x89114709","jamos51 kwyatt23 nclgba","en",,,,,,,,,,,,,,,,"x1148574420732129282","On the eve of #NCLGBA19, I received a very nice note from ⁦@kwyatt23⁩. @nclgba couldn’t ask for better #localgov partners than our ⁦@ELGL50⁩ friends. https://t.co/CzN1ko6gpk",2019-07-09 12:47:36,"Twitter for iPhone",22,3,"x87069035","jamos51","Justin Amos",263,555,496,"Charlotte, NC","Passionate about local government, Tar Heels, eating and drinking local, my home state, running long distances --views my own",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kowyatt/status/1148594861685297152","Kirsten Wyatt","West Linn, Oregon","@ELGL50 cofounder, @GovLovePodcast cohost, @willamette_u @uncmpa grad. I ❤️: #ELGLRoadTrip #DiversityDashboard #localgov #CityHallSelfie #ELGL20 #ELGLInspire!","https://t.co/Q9j8gQau2K",FALSE,3502,734,100,16980,22135,2008-03-26 15:30:54,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org",,"https://pbs.twimg.com/profile_banners/14226644/1558977097","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1040910724569153536/276jE9jj_normal.jpg"
"x2996336109","x1149304226742337536",2019-07-11 13:07:35,"NWELGL","Thursday night is Networking Night. I am honored to host the first 30 sign ups for the ELGL NCLGBA Oracle Supper Club event at Steam Lounge @ 7:00pm. Please sign up at the Oracle table to attend. #NCLGBA19 https://t.co/w1uCXloylm","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x32420721","Greg_James_","en",,,,,,,,,,,,,,,,"x1149033188976680960","Thursday night is Networking Night. I am honored to host the first 30 sign ups for the ELGL NCLGBA Oracle Supper Club event at Steam Lounge @ 7:00pm. Please sign up at the Oracle table to attend. #NCLGBA19 https://t.co/w1uCXloylm",2019-07-10 19:10:34,"Twitter for iPad",5,2,"x32420721","Greg_James_","Greg James",366,52,1981,"Apex, NC","Serving local and state governments in finding new ways to manage capacity, accelerate service provision, engage the community, and feel accomplished at work.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NWELGL/status/1149304226742337536","NW ELGL 🌧️🏔️🌲🌊","Upper Left USA","Where it all started... #PacificNorthwest #ELGLCityHall #13Percent #CityHallSelfie #Govlove #Biglocalgovballer #BeardsofELGL","https://t.co/Q9j8gQau2K",FALSE,1472,347,66,6973,5071,2015-01-24 19:22:02,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org",,"https://pbs.twimg.com/profile_banners/2996336109/1534474967","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/951867144911798272/UG-XrwQw_normal.jpg"
"x755111952112902144","x1149171817350930432",2019-07-11 04:21:26,"ltayara1","The view of riverfront Wilmington from my hotel! Mmmm nice to see you too! @nclgba #NCLGBA19 https://t.co/4VchoFSb69","Twitter for iPhone",92,,,,FALSE,FALSE,7,0,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_Ktq39XsAUViOO.jpg","https://t.co/4VchoFSb69","https://twitter.com/ltayara1/status/1149171817350930432/photo/1","photo","http://pbs.twimg.com/media/D_Ktq39XsAUViOO.jpg","https://t.co/4VchoFSb69","https://twitter.com/ltayara1/status/1149171817350930432/photo/1",,"x89114709","nclgba","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ltayara1/status/1149171817350930432","Lauren Tayara","Charlotte, NC","🇺🇸🇱🇧, UNC@CLT MPA alum, #CLT resident, #CabCo #BudgetAnalyst, #localgovnerd, yogi, traveller, crafter, diy-er, gardener. All tweets here = my thoughts",,FALSE,98,490,1,90,85,2016-07-18 18:48:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/755111952112902144/1512083527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1121917944643108864/OrRZpRL3_normal.jpg"
"x1108290943","x1149121071729250304",2019-07-11 00:59:47,"hallee_haybad","20+ @nclgba attendees took the advice of our Past Presidents and city/county networking #NCLGBA19 #rollindeep #blessed #lol #getthatpaper https://t.co/zciOi8zPBh","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,"NCLGBA19 rollindeep blessed lol",,,,,,,,,,,,,"x3270296419 x89114709","mehta_data nclgba","en",,,,,,,,,,,,,,,,"x1149120912752545792","20+ @nclgba attendees took the advice of our Past Presidents and city/county networking #NCLGBA19 #rollindeep #blessed #lol #getthatpaper https://t.co/zciOi8zPBh",2019-07-11 00:59:09,"Twitter for Android",14,1,"x3270296419","mehta_data","PK Mehta",75,178,83,"North Carolina, USA","Analyst by day and night, numbers-driven stream of consciousness",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hallee_haybad/status/1149121071729250304","Hallee Haygood ™️","Chapel Hill, NC","Current @unc grad student | @uiowa alum | #localgov is life | yellow haired woman • likes waffles and news (she/her/hers)",,FALSE,925,673,6,8069,21757,2013-01-21 06:57:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/1108290943/1561666694","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1136652368714588160/nrkSw4tB_normal.jpg"
"x201047337","x1149114066234949632",2019-07-11 00:31:57,"MeckFinance","It’s standing room only in our concurrent on tools for budget monitoring and forecasting presented by Brandon Juhaish from @MeckCounty #NCLGBA19 https://t.co/BhINcC4H04","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x89114709","nclgba","en",,,,,,,,,,,,,,,,"x1149030897548693504","It’s standing room only in our concurrent on tools for budget monitoring and forecasting presented by Brandon Juhaish from @MeckCounty #NCLGBA19 https://t.co/BhINcC4H04",2019-07-10 19:01:28,"Twitter for iPhone",11,3,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MeckFinance/status/1149114066234949632","Sarah Lyberg","","",,FALSE,61,759,2,320,753,2010-10-10 23:23:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/201047337/1525703737","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/993499592154124288/NEb5tIN__normal.jpg"
"x34110594","x1149094227210457088",2019-07-10 23:13:07,"LesleysAReder","My face when I realized an awesome #pastpresident dinner was happening, but I was too far away to make it back #NCLGBA19 https://t.co/ocAEmI3TCj","Twitter for iPhone",120,,,,FALSE,FALSE,3,0,,,"pastpresident NCLGBA19",,,,,"http://pbs.twimg.com/media/D_JnGl2XkAA_B5H.jpg","https://t.co/ocAEmI3TCj","https://twitter.com/LesleysAReder/status/1149094227210457088/photo/1","photo","http://pbs.twimg.com/media/D_JnGl2XkAA_B5H.jpg","https://t.co/ocAEmI3TCj","https://twitter.com/LesleysAReder/status/1149094227210457088/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LesleysAReder/status/1149094227210457088","Les","Charlotte, NC","Wife. #BoyMom of BGR & GTR. #LocalGov Budget Analyst.",,FALSE,91,210,6,328,1276,2009-04-22 00:33:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/34110594/1497963457","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1002627012404662273/CHLi7x17_normal.jpg"
"x1051238220","x1149091582764900352",2019-07-10 23:02:37,"ttfulk","#NCLGBA19 Great networking reception! @nclgba https://t.co/xXhClfvuM0","Twitter for iPhone",45,,,,FALSE,FALSE,2,0,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_JkrNqW4AI_3Zt.jpg","https://t.co/xXhClfvuM0","https://twitter.com/ttfulk/status/1149091582764900352/photo/1","photo","http://pbs.twimg.com/media/D_JkrNqW4AI_3Zt.jpg","https://t.co/xXhClfvuM0","https://twitter.com/ttfulk/status/1149091582764900352/photo/1",,"x89114709","nclgba","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ttfulk/status/1149091582764900352","Teresa Fulk","","",,FALSE,104,381,0,739,2594,2012-12-31 21:42:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/1051238220/1513201206","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/941060177142472709/R78Ckd7j_normal.jpg"
"x2344493599","x1149072820628066304",2019-07-10 21:48:03,"MeckBudgeteer","It’s standing room only in our concurrent on tools for budget monitoring and forecasting presented by Brandon Juhaish from @MeckCounty #NCLGBA19 https://t.co/BhINcC4H04","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x89114709","nclgba","en",,,,,,,,,,,,,,,,"x1149030897548693504","It’s standing room only in our concurrent on tools for budget monitoring and forecasting presented by Brandon Juhaish from @MeckCounty #NCLGBA19 https://t.co/BhINcC4H04",2019-07-10 19:01:28,"Twitter for iPhone",11,3,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MeckBudgeteer/status/1149072820628066304","Michael Bryant","","",,FALSE,180,177,1,262,1175,2014-02-15 03:34:02,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/434551793171705856/Gm-V86hy_normal.jpeg"
"x4819630852","x1149028331695812608",2019-07-10 18:51:16,"DonnaLoyd4","Long poses the question: why aren’t we and how can we change focus to mitigate and build up infrastructure to withstand disasters, rather than just focusing on rebuilding after the fact. #EmergencyPreparedness  #NCLGBA19","Twitter for iPhone",139,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,"x1149012443819053058","Long poses the question: why aren’t we and how can we change focus to mitigate and build up infrastructure to withstand disasters, rather than just focusing on rebuilding after the fact. #EmergencyPreparedness  #NCLGBA19",2019-07-10 17:48:08,"Twitter for iPhone",2,3,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DonnaLoyd4/status/1149028331695812608","Coastal Survival Pv","Pensacola Florida","Join My Team! #flexjobs #digitalnomad Premium Freeze Dried #NonGMO food. #Disaster #prep Nutritious. Shelf Stable. Order in ur pjs. Deliver 2 ur door. #vanlife","https://t.co/KUiIAwrrWk",FALSE,134,379,38,6926,91,2016-01-16 23:19:51,FALSE,"https://t.co/KUiIAwrrWk","http://www.coastalsurvivalprovisions.com",,"https://pbs.twimg.com/profile_banners/4819630852/1559420911","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/887341563487170560/Jzm1uxzn_normal.jpg"
"x334361277","x1149020806430765056",2019-07-10 18:21:22,"BucklandTim","Welcome from the chair of @NewHanoverCo BOC Johnathan Barfield, Jr. “You all are the ones that make our counties work.” #NCLGBA19 https://t.co/Yr9JSPILik","TweetDeck",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x89114709 x55534339","nclgba NewHanoverCo","en",,,,,,,,,,,,,,,,"x1149002006805319681","Welcome from the chair of @NewHanoverCo BOC Johnathan Barfield, Jr. “You all are the ones that make our counties work.” #NCLGBA19 https://t.co/Yr9JSPILik",2019-07-10 17:06:40,"Twitter for iPhone",5,1,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BucklandTim/status/1149020806430765056","Tim Buckland","Wilmington, NC","Intergovernmental Affairs Coordinator for @newhanoverco. Former reporter @unionleader and @starnewsonline. Dad to two awesome kids. Tweets are my own.",,FALSE,379,307,20,469,13,2011-07-12 23:58:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/334361277/1552930722","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1105874261120614400/dxkex9d0_normal.png"
"x992785097001717760","x1149016763163500544",2019-07-10 18:05:18,"PSurvivalist","Long poses the question: why aren’t we and how can we change focus to mitigate and build up infrastructure to withstand disasters, rather than just focusing on rebuilding after the fact. #EmergencyPreparedness  #NCLGBA19","Prepared Survivalist",139,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,"x1149012443819053058","Long poses the question: why aren’t we and how can we change focus to mitigate and build up infrastructure to withstand disasters, rather than just focusing on rebuilding after the fact. #EmergencyPreparedness  #NCLGBA19",2019-07-10 17:48:08,"Twitter for iPhone",2,3,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PSurvivalist/status/1149016763163500544","Prepared Survivalist","In the Woods, USA","Your go to source for everything survival and preparedness. learn more about me here: https://t.co/lROmtk5mE7","https://t.co/PDot1VcHar",FALSE,3586,5002,42,81702,14241,2018-05-05 15:16:26,FALSE,"https://t.co/PDot1VcHar","https://www.preparedsurvivalist.org",,"https://pbs.twimg.com/profile_banners/992785097001717760/1525533549",,"http://pbs.twimg.com/profile_images/992785650201088000/vTobJSIJ_normal.jpg"
